id,name,brand,address.addr1,address.city,address.region,address.country,latitude,longitude,check_in_at,check_in,check_out_at,check_out,event,nights,sale_price,taxes,total_price,url
e0c1fb46-20e5-4cd9-8a1b-1237f6660049,Sheraton Birmingham Hotel,Marriott,2101 Richard Arrington Jr Blvd N,Birmingham,AL,US,33.524595,-86.809745,3/17/2023 0:00,"Fri, Mar 17",3/19/2023 19:00,"Sun, Mar 19",NCAA First/Second Rounds Birmingham,2,329,181,839,https://www.gohoken.com/hotels/e0c1fb46-20e5-4cd9-8a1b-1237f6660049/54a12f87-ab24-4cd3-b3f6-fcea86b5462e
fbee6cc0-b220-46f2-8e26-1f968c7fa040,Marriott Orlando Downtown,Marriott,400 W Livingston St,Orlando,FL,US,28.54687,-81.384295,3/17/2023 0:00,"Fri, Mar 17",3/19/2023 19:00,"Sun, Mar 19",NCAA First/Second Rounds Orlando,2,516,193,1225,https://www.gohoken.com/hotels/fbee6cc0-b220-46f2-8e26-1f968c7fa040/66c44d87-92d9-400a-914a-2d90379feba7
03b4d0ae-ceb4-409d-b406-45d625661cc5,Renaissance Des Moines Savery Hotel,Marriott,401 Locust St,Des Moines,IA,US,41.58752,-93.6231,3/17/2023 0:00,"Fri, Mar 17",3/19/2023 20:00,"Sun, Mar 19",NCAA First/Second Rounds Des Moines,2,262,94,618,https://www.gohoken.com/hotels/03b4d0ae-ceb4-409d-b406-45d625661cc5/9224337d-5dce-46f5-9446-f6060a9b2720
9f30c332-2ce2-4858-8c86-cacf43a126c5,Sheraton Greensboro at Four Seasons,Marriott,3121 W Gate City Blvd,Greensboro,NC,US,36.041713,-79.841014,3/17/2023 23:00,"Fri, Mar 17",3/19/2023 20:00,"Sun, Mar 19",NCAA First/Second Rounds Greensboro,2,314,80,708,https://www.gohoken.com/hotels/9f30c332-2ce2-4858-8c86-cacf43a126c5/da1bb871-b93a-4113-8024-a9e57139652d
9f30c332-2ce2-4858-8c86-cacf43a126c5,Sheraton Greensboro at Four Seasons,Marriott,3121 W Gate City Blvd,Greensboro,NC,US,36.041713,-79.841014,3/17/2023 23:00,"Fri, Mar 17",3/20/2023 20:00,"Mon, Mar 20",NCAA First/Second Rounds Greensboro,3,286,109,967,https://www.gohoken.com/hotels/9f30c332-2ce2-4858-8c86-cacf43a126c5/da1bb871-b93a-4113-8024-a9e57139652d
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Marriott,144 State St,Albany,NY,US,42.650545,-73.755785,3/18/2023 0:00,"Sat, Mar 18",3/19/2023 19:00,"Sun, Mar 19",NCAA First/Second Rounds Albany,1,499,139,638,https://www.gohoken.com/hotels/7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1/3acc4199-0700-44e9-a53c-54ccbeb9c8f1
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Marriott,144 State St,Albany,NY,US,42.650545,-73.755785,3/18/2023 0:00,"Sat, Mar 18",3/20/2023 19:00,"Mon, Mar 20",NCAA First/Second Rounds Albany,2,499,209,1207,https://www.gohoken.com/hotels/7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1/3acc4199-0700-44e9-a53c-54ccbeb9c8f1
ce731037-508e-450d-ad48-420281d0cb45,Pittsburgh Marriott City Center,Marriott,112 Washington Pl,Pittsburgh,PA,US,40.43921,-79.99166,3/19/2023 0:00,"Sun, Mar 19",3/19/2023 20:00,"Sun, Mar 19",John Mayer Solo Tour Pittsburgh,1,239,33,272,https://www.gohoken.com/hotels/ce731037-508e-450d-ad48-420281d0cb45/8a7919dc-8e7d-4db4-a06f-8aa26e66d557
a3ba0528-d502-4d3b-a0c1-cad8a989de35,Kansas City Marriott Downtown,Marriott,200 W 12th St,Kansas City,MO,US,39.1004,-94.586326,3/24/2023 23:00,"Fri, Mar 24",3/26/2023 20:00,"Sun, Mar 26",NCAA Midwest Regional Kansas City,2,369,137,875,https://www.gohoken.com/hotels/a3ba0528-d502-4d3b-a0c1-cad8a989de35/a0e47c36-9f92-421f-b3cd-fffb10e1865c
a3ba0528-d502-4d3b-a0c1-cad8a989de35,Kansas City Marriott Downtown,Marriott,200 W 12th St,Kansas City,MO,US,39.1004,-94.586326,3/24/2023 23:00,"Fri, Mar 24",3/27/2023 20:00,"Mon, Mar 27",NCAA Midwest Regional Kansas City,3,342,191,1217,https://www.gohoken.com/hotels/a3ba0528-d502-4d3b-a0c1-cad8a989de35/a0e47c36-9f92-421f-b3cd-fffb10e1865c
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Marriott,280 W Jefferson St,Louisville,KY,US,38.2532,-85.75467,3/25/2023 0:00,"Sat, Mar 25",3/26/2023 19:00,"Sun, Mar 26",NCAA South Regional Louisville,1,329,105,434,https://www.gohoken.com/hotels/d01ce90d-222c-4107-93f2-2c45f087c970/2fe4d5d5-d0a8-41d6-a309-c7e0095fbec4
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Marriott,280 W Jefferson St,Louisville,KY,US,38.2532,-85.75467,3/25/2023 0:00,"Sat, Mar 25",3/27/2023 19:00,"Mon, Mar 27",NCAA South Regional Louisville,2,322,155,799,https://www.gohoken.com/hotels/d01ce90d-222c-4107-93f2-2c45f087c970/2fe4d5d5-d0a8-41d6-a309-c7e0095fbec4
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Marriott,485 Brickell Ave,Miami,FL,US,25.76868,-80.189296,3/25/2023 0:00,"Sat, Mar 25",3/27/2023 19:00,"Mon, Mar 27",Ultra Music Festival Miami,2,822,388,2032,https://www.gohoken.com/hotels/7ce18f23-7cd8-424f-a459-7b7b770ecfad/365f8699-2aef-4c43-a739-c8be333e91a3
bd2176ca-6aad-4c54-a58b-12ff9acec44c,Sheraton Arlington Hotel,Marriott,1500 Convention Center Dr,Arlington,TX,US,32.757,-97.081851,4/1/2023 23:00,"Sat, Apr 1",4/2/2023 20:00,"Sun, Apr 2",The Eras Tour Taylor Swift Arlington,1,399,72,471,https://www.gohoken.com/hotels/bd2176ca-6aad-4c54-a58b-12ff9acec44c/0d9cf7e3-92f3-4536-89b2-c0dbd6770b47
bd2176ca-6aad-4c54-a58b-12ff9acec44c,Sheraton Arlington Hotel,Marriott,1500 Convention Center Dr,Arlington,TX,US,32.757,-97.081851,4/2/2023 23:00,"Sun, Apr 2",4/3/2023 20:00,"Mon, Apr 3",The Eras Tour Taylor Swift Arlington,1,349,63,412,https://www.gohoken.com/hotels/bd2176ca-6aad-4c54-a58b-12ff9acec44c/0d9cf7e3-92f3-4536-89b2-c0dbd6770b47
2ad867f3-dd00-4fe9-a037-b6eb0ae06926,Aloft Tampa Midtown,Marriott,3650 Midtown Dr,Tampa,FL,US,27.95292,-82.502795,4/14/2023 0:00,"Fri, Apr 14",4/14/2023 19:00,"Fri, Apr 14",The Eras Tour Taylor Swift Tampa,1,539,78,617,https://www.gohoken.com/hotels/2ad867f3-dd00-4fe9-a037-b6eb0ae06926/d50f78f2-b57c-4b7f-9ead-ae1395c28708
5db60e34-d3a7-4ef8-8a8a-e25dd0ef9b14,Fairfield Inn & Suites Milwaukee West,Marriott,4229 W National Ave,West Milwaukee,WI,US,43.019985,-87.967345,4/14/2023 23:00,"Fri, Apr 14",4/15/2023 19:00,"Sat, Apr 15",Morgan Wallen One Night At A Time World Tour Milwaukee,1,744,116,860,https://www.gohoken.com/hotels/5db60e34-d3a7-4ef8-8a8a-e25dd0ef9b14/2e3e03fe-2e52-4f59-9f8e-3ff427cd7258
803d5f6e-f19a-4811-ad3e-65b2c2221e83,"The Westshore Grand, A Tribute Portfolio Hotel",Marriott,4860 W Kennedy Blvd,Tampa,FL,US,27.943905,-82.525228,4/14/2023 23:00,"Fri, Apr 14",4/15/2023 20:00,"Sat, Apr 15",The Eras Tour Taylor Swift Tampa,1,399,57,456,https://www.gohoken.com/hotels/803d5f6e-f19a-4811-ad3e-65b2c2221e83/d50f78f2-b57c-4b7f-9ead-ae1395c28708
90486b74-43bc-492a-84bf-e9256de42db6,"The CURRENT Hotel, Autograph Collection",Marriott,2545 N Rocky Point Dr,Tampa,FL,US,27.962695,-82.569573,4/15/2023 0:00,"Sat, Apr 15",4/15/2023 20:00,"Sat, Apr 15",The Eras Tour Taylor Swift Tampa,1,509,68,577,https://www.gohoken.com/hotels/90486b74-43bc-492a-84bf-e9256de42db6/d50f78f2-b57c-4b7f-9ead-ae1395c28708
90486b74-43bc-492a-84bf-e9256de42db6,"The CURRENT Hotel, Autograph Collection",Marriott,2545 N Rocky Point Dr,Tampa,FL,US,27.962695,-82.569573,4/16/2023 0:00,"Sun, Apr 16",4/16/2023 20:00,"Sun, Apr 16",The Eras Tour Taylor Swift Tampa,1,524,70,594,https://www.gohoken.com/hotels/90486b74-43bc-492a-84bf-e9256de42db6/d50f78f2-b57c-4b7f-9ead-ae1395c28708
c60f8a31-d9d4-4eaf-8f89-95f6a4341426,Aloft Louisville Downtown,Marriott,102 W Main St,Louisville,KY,US,38.25586,-85.75185,4/20/2023 23:00,"Thu, Apr 20",4/21/2023 20:00,"Fri, Apr 21",Morgan Wallen One Night At A Time World Tour Louisville,1,289,46,335,https://www.gohoken.com/hotels/c60f8a31-d9d4-4eaf-8f89-95f6a4341426/1a67b294-f78e-41fa-9c79-87aabaed8e70
c457594b-e189-4769-b8b6-98b9621307bc,Courtyard by Marriott Grand Rapids Downtown,Marriott,11 Monroe Ave NW,Grand Rapids,MI,US,42.96391,-85.674135,4/28/2023 0:00,"Fri, Apr 28",4/28/2023 19:00,"Fri, Apr 28",Morgan Wallen One Night At A Time World Tour Grand Rapids,1,309,46,355,https://www.gohoken.com/hotels/c457594b-e189-4769-b8b6-98b9621307bc/17c3bb69-b9eb-4b86-9bae-78510d62158d
ed34a300-5ddb-465a-8eed-ab2b46e7e06b,Atlanta Marriott Marquis,Marriott,265 Peachtree Center Ave NE,Atlanta,GA,US,33.76157,-84.384998,4/29/2023 0:00,"Sat, Apr 29",4/29/2023 19:00,"Sat, Apr 29",The Eras Tour Taylor Swift Atlanta,1,329,60,389,https://www.gohoken.com/hotels/ed34a300-5ddb-465a-8eed-ab2b46e7e06b/84b0649b-4bfc-4653-a3e5-609c4dd0a4df
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Marriott,485 Brickell Ave,Miami,FL,US,25.76868,-80.189296,5/5/2023 0:00,"Fri, May 5",5/8/2023 19:00,"Mon, May 8",Formula 1 Miami,3,897,556,3247,https://www.gohoken.com/hotels/7ce18f23-7cd8-424f-a459-7b7b770ecfad/1d7f29a8-f214-469f-9651-24d76486d48c
a2badd3a-2004-43ef-b0bb-4be774cd428a,Moxy Nashville Downtown,Marriott,110 3rd Ave S,Nashville,TN,US,36.16113,-86.775429,5/5/2023 23:00,"Fri, May 5",5/6/2023 19:00,"Sat, May 6",The Eras Tour Taylor Swift Nashville,1,539,84,623,https://www.gohoken.com/hotels/a2badd3a-2004-43ef-b0bb-4be774cd428a/284ae8bb-2cf0-43d4-8fc6-8c8b7009e832
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Marriott,485 Brickell Ave,Miami,FL,US,25.76868,-80.189296,5/6/2023 0:00,"Sat, May 6",5/8/2023 19:00,"Mon, May 8",Formula 1 Miami,2,936,432,2304,https://www.gohoken.com/hotels/7ce18f23-7cd8-424f-a459-7b7b770ecfad/1d7f29a8-f214-469f-9651-24d76486d48c
a2badd3a-2004-43ef-b0bb-4be774cd428a,Moxy Nashville Downtown,Marriott,110 3rd Ave S,Nashville,TN,US,36.16113,-86.775429,5/7/2023 23:00,"Sun, May 7",5/8/2023 19:00,"Mon, May 8",The Eras Tour Taylor Swift Nashville,1,479,75,554,https://www.gohoken.com/hotels/a2badd3a-2004-43ef-b0bb-4be774cd428a/284ae8bb-2cf0-43d4-8fc6-8c8b7009e832
6f0754a8-0fc7-42de-8b02-158c663b422c,The Westin Philadelphia,Marriott,99 S 17th St,Philadelphia,PA,US,39.95158,-75.16862,5/12/2023 23:00,"Fri, May 12",5/14/2023 20:00,"Sun, May 14",Wharton Reunion Weekend,2,564,184,1312,https://www.gohoken.com/hotels/6f0754a8-0fc7-42de-8b02-158c663b422c/21e20ecc-3b4c-4ba3-92d0-f36b6bd1a2e2
a1b2967e-53c3-42ab-8731-e0074da712a3,W Philadelphia,Marriott,1439 Chestnut St,Philadelphia,PA,US,39.951073,-75.165519,5/13/2023 0:00,"Sat, May 13",5/14/2023 20:00,"Sun, May 14",Wharton Reunion Weekend,1,625,204,829,https://www.gohoken.com/hotels/a1b2967e-53c3-42ab-8731-e0074da712a3/21e20ecc-3b4c-4ba3-92d0-f36b6bd1a2e2
233f3ffd-f75d-4f42-ad30-09bcd15a5f43,Marriott Marquis Chicago,Marriott,2121 S Prairie Ave,Chicago,IL,US,41.85408,-87.62057,5/21/2023 0:00,"Sun, May 21",5/23/2023 20:00,"Tue, May 23",National Restaurant Association Show 2023,2,546,284,1376,https://www.gohoken.com/hotels/233f3ffd-f75d-4f42-ad30-09bcd15a5f43/abe25f4d-01d0-4f66-a565-0ad0cb17f39b
c16da4c8-948c-4431-8904-23f218fd38ef,Courtyard By Marriott North Charleston Airport Coliseum,Marriott,2415 Mall Dr,North Charleston,SC,US,32.8754,-80.011,6/3/2023 23:00,"Sat, Jun 3",6/5/2023 20:00,"Mon, Jun 5",High Tide Music and Arts Festival,2,187,50,424,https://www.gohoken.com/hotels/c16da4c8-948c-4431-8904-23f218fd38ef/04ce0674-6a3f-4386-b13a-fdb1f772d917
854d25cc-9400-45ec-bb57-d9cf9d70e927,Courtyard Philadelphia South at The Navy Yard,Marriott,1001 Intrepid Ave,Philadelphia,PA,US,39.895705,-75.172055,7/12/2023 23:00,"Wed, Jul 12",7/13/2023 20:00,"Thu, Jul 13",Beyonce Renaissance World Tour Philadelphia,1,299,48,347,https://www.gohoken.com/hotels/854d25cc-9400-45ec-bb57-d9cf9d70e927/cea72247-209b-409c-b420-3c82f6f39cd9
8b4e200a-8a5d-4318-ad99-0a489340cdd9,SpringHill Suites Denver,Marriott,1190 Auraria Pkwy,Denver,CO,US,39.746635,-105.005465,7/15/2023 0:00,"Sat, Jul 15",7/15/2023 20:00,"Sat, Jul 15",The Eras Tour Taylor Swift Denver,1,529,95,624,https://www.gohoken.com/hotels/8b4e200a-8a5d-4318-ad99-0a489340cdd9/0c1dcfea-3fd8-41ae-9ce0-61bd51eefd91
a2badd3a-2004-43ef-b0bb-4be774cd428a,Moxy Nashville Downtown,Marriott,110 3rd Ave S,Nashville,TN,US,36.16113,-86.775429,7/15/2023 23:00,"Sat, Jul 15",7/16/2023 19:00,"Sun, Jul 16",Beyonce Renaissance World Tour Nashville,1,469,74,543,https://www.gohoken.com/hotels/a2badd3a-2004-43ef-b0bb-4be774cd428a/eac437bd-b18c-4ca1-b9d1-c08db2470dd8
3f85c9b0-b3e5-4b66-97d5-24b69da504e8,Courtyard by Marriott Phoenix Downtown,Marriott,132 S Central Ave,Phoenix,AZ,US,33.44659,-112.0739,7/23/2023 0:00,"Sun, Jul 23",7/23/2023 19:00,"Sun, Jul 23",The Celebration Tour Madonna Phoenix ,1,169,21,190,https://www.gohoken.com/hotels/3f85c9b0-b3e5-4b66-97d5-24b69da504e8/1c94e051-03e3-4da0-9721-f4f507db0ffe
cf0d89bc-c0bf-4f1a-8a82-61d7572926ff,Residence Inn by Marriott Phoenix Downtown,Marriott,132 S Central Ave,Phoenix,AZ,US,33.44659,-112.0739,7/23/2023 0:00,"Sun, Jul 23",7/23/2023 19:00,"Sun, Jul 23",The Celebration Tour Madonna Phoenix ,1,209,26,235,https://www.gohoken.com/hotels/cf0d89bc-c0bf-4f1a-8a82-61d7572926ff/1c94e051-03e3-4da0-9721-f4f507db0ffe
364e7cfe-bc8c-4bfc-93ff-f1081b3f1e26,Residence Inn Pittsburgh North Shore,Marriott,574 W General Robinson St,Pittsburgh,PA,US,40.44799,-80.007255,8/4/2023 0:00,"Fri, Aug 4",8/4/2023 19:00,"Fri, Aug 4",Beyonce Renaissance World Tour Pittsburgh,1,399,55,454,https://www.gohoken.com/hotels/364e7cfe-bc8c-4bfc-93ff-f1081b3f1e26/88a5da9f-24b1-4e41-a3e3-196b3f7edb85
ce731037-508e-450d-ad48-420281d0cb45,Pittsburgh Marriott City Center,Marriott,112 Washington Pl,Pittsburgh,PA,US,40.43921,-79.99166,8/8/2023 0:00,"Tue, Aug 8",8/8/2023 20:00,"Tue, Aug 8",The Celebration Tour Madonna Pittsburgh ,1,229,32,261,https://www.gohoken.com/hotels/ce731037-508e-450d-ad48-420281d0cb45/43abf397-225b-4176-a5aa-d294d94ff2d7
59c04beb-88d1-4990-b430-cb83162e7b4f,Residence Inn by Marriott Charlotte Uptown,Marriott,404 S Mint St,Charlotte,NC,US,35.22709,-80.84953,8/9/2023 23:00,"Wed, Aug 9",8/10/2023 20:00,"Thu, Aug 10",Beyonce Renaissance World Tour Charlotte ,1,499,76,575,https://www.gohoken.com/hotels/59c04beb-88d1-4990-b430-cb83162e7b4f/2d0d069f-17df-41d9-bfb0-1feda7003fa7
d3fee028-9c01-4ffa-95d0-83697fd40ec2,"Le Méridien Tampa, The Courthouse",Marriott,601 N Florida Ave,Tampa,FL,US,27.94998,-82.45749,8/16/2023 23:00,"Wed, Aug 16",8/17/2023 20:00,"Thu, Aug 17",Beyonce Renaissance World Tour Tampa,1,599,82,681,https://www.gohoken.com/hotels/d3fee028-9c01-4ffa-95d0-83697fd40ec2/dc4313b0-150f-46c1-a9fd-d4582ed70202
2ad867f3-dd00-4fe9-a037-b6eb0ae06926,Aloft Tampa Midtown,Marriott,3650 Midtown Dr,Tampa,FL,US,27.95292,-82.502795,8/17/2023 0:00,"Thu, Aug 17",8/17/2023 19:00,"Thu, Aug 17",Beyonce Renaissance World Tour Tampa,1,309,44,353,https://www.gohoken.com/hotels/2ad867f3-dd00-4fe9-a037-b6eb0ae06926/dc4313b0-150f-46c1-a9fd-d4582ed70202
b4735903-9003-4d31-a658-7d3132190128,Marriott St. Louis Grand,Marriott,800 Washington Ave,St Louis,MO,US,38.63053,-90.19152,8/22/2023 0:00,"Tue, Aug 22",8/22/2023 19:00,"Tue, Aug 22",Beyonce Renaissance World Tour St Louis,1,309,58,367,https://www.gohoken.com/hotels/b4735903-9003-4d31-a658-7d3132190128/02292635-2ecc-4ca8-bc23-66cd4dff09fb
cb77eed6-05c8-4019-8db7-960bb7ba55bb,Aloft Glendale at Westgate,Marriott,6920 N 93rd Ave,Glendale,AR,US,33.53629,-112.26044,8/24/2023 23:00,"Thu, Aug 24",8/25/2023 20:00,"Fri, Aug 25",Beyonce Renaissance World Tour Phoenix,1,349,52,401,https://www.gohoken.com/hotels/cb77eed6-05c8-4019-8db7-960bb7ba55bb/4369279f-2cde-4de0-addd-3a80363ef249
d3fee028-9c01-4ffa-95d0-83697fd40ec2,"Le Méridien Tampa, The Courthouse",Marriott,601 N Florida Ave,Tampa,FL,US,27.94998,-82.45749,9/7/2023 23:00,"Thu, Sep 7",9/8/2023 20:00,"Fri, Sep 8",The Celebration Tour Madonna Tampa ,1,349,49,398,https://www.gohoken.com/hotels/d3fee028-9c01-4ffa-95d0-83697fd40ec2/3648bc9d-b552-43fc-8c25-3507f5c783c4
6074443c-ce98-4c73-b5f6-6d0c652af63f,Tampa Marriott Water Street,Marriott,505 Water St,Tampla,FL,US,27.940885,-82.45387,9/8/2023 0:00,"Fri, Sep 8",9/8/2023 19:00,"Fri, Sep 8",The Celebration Tour Madonna Tampa ,1,559,77,636,https://www.gohoken.com/hotels/6074443c-ce98-4c73-b5f6-6d0c652af63f/3648bc9d-b552-43fc-8c25-3507f5c783c4
90486b74-43bc-492a-84bf-e9256de42db6,"The CURRENT Hotel, Autograph Collection",Marriott,2545 N Rocky Point Dr,Tampa,FL,US,27.962695,-82.569573,9/8/2023 0:00,"Fri, Sep 8",9/8/2023 20:00,"Fri, Sep 8",The Celebration Tour Madonna Tampa ,1,359,48,407,https://www.gohoken.com/hotels/90486b74-43bc-492a-84bf-e9256de42db6/3648bc9d-b552-43fc-8c25-3507f5c783c4
66ca8f25-3311-4176-a71e-0def02281f3d,San Diego Marriott Mission Valley,Marriott,8757 Rio San Diego Dr,San Diego,CA,US,32.77481,-117.139895,9/28/2023 0:00,"Thu, Sep 28",9/28/2023 19:00,"Thu, Sep 28",Coldplay Music of the Spheres World Tour San Diego,1,249,31,280,https://www.gohoken.com/hotels/66ca8f25-3311-4176-a71e-0def02281f3d/c110ffb4-77c2-48bf-bc88-737b6aac6c43
e430b4f4-0b47-4101-985e-5278c3f5a91d,Courtyard Los Angeles Pasadena/Old Town,Marriott,180 N Fair Oaks Ave,Pasadena,CA,US,34.14875,-118.14986,10/1/2023 0:00,"Sun, Oct 1",10/1/2023 19:00,"Sun, Oct 1",Coldplay Music of the Spheres World Tour Los Angeles,1,349,53,402,https://www.gohoken.com/hotels/e430b4f4-0b47-4101-985e-5278c3f5a91d/2062fd22-5394-49b5-969a-706eae3684b5
e0cdf2ae-0859-4cb6-9955-425d0cf3540b,Residence Inn Los Angeles Pasadena/Old Town,Marriott,21 W Walnut St,Pasadena,CA,US,34.14973,-118.15172,10/1/2023 0:00,"Sun, Oct 1",10/1/2023 20:00,"Sun, Oct 1",Coldplay Music of the Spheres World Tour Los Angeles,1,449,67,516,https://www.gohoken.com/hotels/e0cdf2ae-0859-4cb6-9955-425d0cf3540b/2062fd22-5394-49b5-969a-706eae3684b5
e52f57bc-d794-414e-8422-7ee70fe2aba0,Proximity Hotel,Quaintance-Weaver Restaurants & Hotels,704 Green Valley Rd,Greensboro,NC,US,36.0894,-79.82185,3/17/2023 23:00,"Fri, Mar 17",3/19/2023 20:00,"Sun, Mar 19",NCAA First/Second Rounds Greensboro,2,387,98,872,https://www.gohoken.com/hotels/e52f57bc-d794-414e-8422-7ee70fe2aba0/da1bb871-b93a-4113-8024-a9e57139652d
e52f57bc-d794-414e-8422-7ee70fe2aba0,Proximity Hotel,Quaintance-Weaver Restaurants & Hotels,704 Green Valley Rd,Greensboro,NC,US,36.0894,-79.82185,3/17/2023 23:00,"Fri, Mar 17",3/20/2023 20:00,"Mon, Mar 20",NCAA First/Second Rounds Greensboro,3,397,152,1343,https://www.gohoken.com/hotels/e52f57bc-d794-414e-8422-7ee70fe2aba0/da1bb871-b93a-4113-8024-a9e57139652d
b0949f78-06e7-4653-b72e-224f7040af10,The Stephen F Austin Royal Sonesta Hotel,Royal Sonesta Sonesta Hotels & Resorts,701 Congress Ave,Austin,TX,US,30.269102,-97.741967,3/10/2023 23:00,"Fri, Mar 10",3/12/2023 21:00,"Sun, Mar 12",SXSW,2,719,244,1682,https://www.gohoken.com/hotels/b0949f78-06e7-4653-b72e-224f7040af10/cd4b97d7-b35e-4a00-bfd3-dd3112b01430
4d099ead-9ea1-4a50-937e-9c4878f9c460,Four Points by Sheraton Downtown Seattle Center,Sheraton,601 Roy St,Seattle,WA,US,47.62499,-122.344585,7/18/2023 23:00,"Tue, Jul 18",7/19/2023 20:00,"Wed, Jul 19",The Celebration Tour Madonna Seattle ,1,339,59,398,https://www.gohoken.com/hotels/4d099ead-9ea1-4a50-937e-9c4878f9c460/9e25b2bd-333a-4b89-91b9-bf302e59e120
4d099ead-9ea1-4a50-937e-9c4878f9c460,Four Points by Sheraton Downtown Seattle Center,Sheraton,601 Roy St,Seattle,WA,US,47.62499,-122.344585,9/13/2023 23:00,"Wed, Sep 13",9/14/2023 20:00,"Thu, Sep 14",Beyonce Renaissance World Tour Seattle,1,409,70,479,https://www.gohoken.com/hotels/4d099ead-9ea1-4a50-937e-9c4878f9c460/b22fb76b-334d-4cf0-bef4-32344570984d
5364a6f1-b974-4aef-9c7c-b659e2c305ee,Sonesta Columbus Downtown,Sonesta Hotels & Resorts,33 E Nationwide Blvd,Columbus,OH,US,39.96876,-83.000609,3/18/2023 0:00,"Sat, Mar 18",3/19/2023 19:00,"Sun, Mar 19",NCAA First/Second Rounds Columbus,1,243,84,327,https://www.gohoken.com/hotels/5364a6f1-b974-4aef-9c7c-b659e2c305ee/4515a664-0ea2-43f3-9d7d-ecacc6c11f54
5364a6f1-b974-4aef-9c7c-b659e2c305ee,Sonesta Columbus Downtown,Sonesta Hotels & Resorts,33 E Nationwide Blvd,Columbus,OH,US,39.96876,-83.000609,3/18/2023 0:00,"Sat, Mar 18",3/20/2023 19:00,"Mon, Mar 20",NCAA First/Second Rounds Columbus,2,242,126,610,https://www.gohoken.com/hotels/5364a6f1-b974-4aef-9c7c-b659e2c305ee/4515a664-0ea2-43f3-9d7d-ecacc6c11f54
da7520d1-b601-4d6e-b646-43bdd14bfe56,"The Galt House Hotel, Trademark Collection by Wyndham",Wyndham Hotels & Resorts,140 N Fourth St,Louisville,KY,US,38.258045,-85.756755,3/24/2023 23:00,"Fri, Mar 24",3/26/2023 19:00,"Sun, Mar 26",NCAA South Regional Louisville,2,266,85,617,https://www.gohoken.com/hotels/da7520d1-b601-4d6e-b646-43bdd14bfe56/2fe4d5d5-d0a8-41d6-a309-c7e0095fbec4
da7520d1-b601-4d6e-b646-43bdd14bfe56,"The Galt House Hotel, Trademark Collection by Wyndham",Wyndham Hotels & Resorts,140 N Fourth St,Louisville,KY,US,38.258045,-85.756755,3/24/2023 23:00,"Fri, Mar 24",3/27/2023 19:00,"Mon, Mar 27",NCAA South Regional Louisville,3,250,120,870,https://www.gohoken.com/hotels/da7520d1-b601-4d6e-b646-43bdd14bfe56/2fe4d5d5-d0a8-41d6-a309-c7e0095fbec4
af333da4-042e-4c7b-a64e-97c20db3cd0a,Wyndham Garden LaGuardia South,Wyndham Hotels & Resorts,61-18 93rd St,Queens,NY,US,40.73253,-73.86612,6/9/2023 23:00,"Fri, Jun 9",6/12/2023 20:00,"Mon, Jun 12",Governors Ball Music Festival,3,282,135,981,https://www.gohoken.com/hotels/af333da4-042e-4c7b-a64e-97c20db3cd0a/8dd4f218-532b-4a0f-b92b-b733f506c42b
e7482c1a-776a-4386-9294-92e50253b5b6,Hotel Zaza,"ZaZa Hospitality, LLC",400 Lavaca St,Austin,TX,US,30.267316,-97.746498,3/17/2023 1:00,"Fri, Mar 17",3/19/2023 21:00,"Sun, Mar 19",SXSW,2,633,333,1599,https://www.gohoken.com/hotels/e7482c1a-776a-4386-9294-92e50253b5b6/cd4b97d7-b35e-4a00-bfd3-dd3112b01430
e7482c1a-776a-4386-9294-92e50253b5b6,Hotel Zaza,"ZaZa Hospitality, LLC",400 Lavaca St,Austin,TX,US,30.267316,-97.746498,3/18/2023 1:00,"Sat, Mar 18",3/19/2023 21:00,"Sun, Mar 19",SXSW,1,672,236,908,https://www.gohoken.com/hotels/e7482c1a-776a-4386-9294-92e50253b5b6/cd4b97d7-b35e-4a00-bfd3-dd3112b01430
